"PropertyNamespacePrefix","PropertyName","QualifiedProperty","IsElement","IsAbstract","Keywords","ExampleContent","UsageInfo","Definition","TypeNamespacePrefix","TypeName","QualifiedType","SubstitutionGroupPropertyNamespacePrefix","SubstitutionGroupPropertyName","SubstitutionGroupQualifiedProperty"
"nc","ItemOwnerPurchasedValue","nc:ItemOwnerPurchasedValue",1,0,,,,"An amount of money a current owner paid to purchase a property item.","nc","ItemValueType","nc:ItemValueType",,,
"nc","ItemOwnershipCategoryText","nc:ItemOwnershipCategoryText",1,0,,"owned, rented, financed",,"A kind of ownership of an item.","nc","TextType","nc:TextType",,,
"j","ItemPartialLotCode","j:ItemPartialLotCode",1,0,,,,"Indicates whether a stolen chemical represents a partial or complete shipment.","ansi-nist","PPLCodeType","ansi-nist:PPLCodeType",,,
"nc","ItemPossessionDescriptionText","nc:ItemPossessionDescriptionText",1,0,,,,"A description of how or why a party other than the owner came to possess a property item.","nc","TextType","nc:TextType",,,
"nc","ItemPossessor","nc:ItemPossessor",1,0,,,,"An entity other than the owner which has possession of an item.","nc","EntityType","nc:EntityType",,,
"nc","ItemPurchasePriceValue","nc:ItemPurchasePriceValue",1,0,,,,"An amount of money a buyer paid a seller for a property item.","nc","ItemValueType","nc:ItemValueType",,,
"nc","ItemQuantity","nc:ItemQuantity",1,0,,,"To indicate that three bags of drugs were found, the quantity is 3 and the quantity unit is bags.","A count of the individual units which make up an item.","nc","QuantityType","nc:QuantityType",,,
"nc","ItemReceiptIdentification","nc:ItemReceiptIdentification",1,0,,,,"An identification issued to an item when taken into possession for official purposes.","nc","IdentificationType","nc:IdentificationType",,,
"j","ItemRecoveredAdditionalValue","j:ItemRecoveredAdditionalValue",1,0,,,,"Fair market value in whole dollars of other property recovered in addition to the property of record","nc","ItemValueType","nc:ItemValueType",,,
"j","ItemRecoveredContrabandValue","j:ItemRecoveredContrabandValue",1,0,,,,"Fair market value in whole dollars of any contraband recovered as a result of recovering the property of record","nc","ItemValueType","nc:ItemValueType",,,
"nc","ItemRegistration","nc:ItemRegistration",1,0,,,,"A registration of an item with an authority.","nc","ItemRegistrationType","nc:ItemRegistrationType",,,
"nc","ItemRegistrationHolder","nc:ItemRegistrationHolder",1,0,,,,"An entity to whom a registration is issued for a property item.","nc","EntityType","nc:EntityType",,,
"nc","ItemRentalIndicator","nc:ItemRentalIndicator",1,0,,,,"True if an item is rented; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"nc","ItemReplacementTitle","nc:ItemReplacementTitle",1,0,,,,"A title which is reissued because the original title is lost, stolen, or otherwise unavailable.","nc","ItemTitleType","nc:ItemTitleType",,,
"nc","ItemRFIdentification","nc:ItemRFIdentification",1,0,"RFID, radio-frequency identification, radio frequency identification",,,"An identification of an item based on radio waves.","nc","IdentificationType","nc:IdentificationType",,,
"nc","ItemSeller","nc:ItemSeller",1,0,,,,"An entity that sells a property item.","nc","EntityType","nc:EntityType",,,
"nc","ItemSerialIdentification","nc:ItemSerialIdentification",1,0,,,,"An identification inscribed on or attached to a part, collection of parts, or complete unit by the manufacturer. ","nc","IdentificationType","nc:IdentificationType",,,
"j","ItemSerialIdentificationRange","j:ItemSerialIdentificationRange",1,0,,,,"Identifying numbers inscribed on or attached to a consecutive lot of parts, collection of parts, or complete units.  Assigned by the manufacturer","ansi-nist","IdentificationRangeType","ansi-nist:IdentificationRangeType",,,
"nc","ItemSizeDescriptionText","nc:ItemSizeDescriptionText",1,0,,,,"A description of the size or physical dimensions of an item.","nc","TextType","nc:TextType",,,
"nc","ItemStateIdentification","nc:ItemStateIdentification",1,0,,,,"A state-assigned identification for an item.","nc","IdentificationType","nc:IdentificationType",,,
"nc","ItemStatus","nc:ItemStatus",1,0,,"held, stolen, missing, recovered, damaged, no change",,"A status of an item.","nc","StatusType","nc:StatusType",,,
"nc","ItemStyle","nc:ItemStyle",1,1,,,,"A style of an item.",,,,,,
"nc","ItemTitle","nc:ItemTitle",1,0,,,,"A deed or other official document showing the legal ownership of a property item.","nc","ItemTitleType","nc:ItemTitleType",,,
"nc","ItemTitleAssociation","nc:ItemTitleAssociation",1,0,,,,"An association between a property item and its title.","nc","ItemTitleAssociationType","nc:ItemTitleAssociationType",,,
"nc","ItemTitleDocumentCategoryCode","nc:ItemTitleDocumentCategoryCode",1,0,,,,"A kind of individual title document.","ansi_d20","VehicleTitleDocumentCategoryCodeType","ansi_d20:VehicleTitleDocumentCategoryCodeType",,,
"nc","ItemTitlePurchaseDate","nc:ItemTitlePurchaseDate",1,0,,,,"A date a current owner purchased a vehicle.","nc","DateType","nc:DateType",,,
"nc","ItemTitlePurchasePriceAmount","nc:ItemTitlePurchasePriceAmount",1,0,,,,"A price a current owner paid to purchase a vehicle.","nc","AmountType","nc:AmountType",,,
"nc","ItemTitleReplacementAssociation","nc:ItemTitleReplacementAssociation",1,0,,,,"An association between a property title and the property title it replaced.","nc","ItemTitleReplacementAssociationType","nc:ItemTitleReplacementAssociationType",,,
"nc","ItemTitleSalesTaxAmount","nc:ItemTitleSalesTaxAmount",1,0,,,,"A sales tax charged on a purchase of a vehicle.","nc","AmountType","nc:AmountType",,,
"nc","ItemTitleSalesTaxPercentage","nc:ItemTitleSalesTaxPercentage",1,0,,,,"A tax rate used for computing sales tax on a vehicle.","nc","PercentageType","nc:PercentageType",,,
"nc","ItemTitleTaxableValue","nc:ItemTitleTaxableValue",1,0,,,,"A dollar value used to compute the taxes on a vehicle.","nc","ItemValueType","nc:ItemValueType",,,
"nc","ItemTransaction","nc:ItemTransaction",1,0,,,,"A transfer of ownership of an item.","nc","ItemTransactionType","nc:ItemTransactionType",,,
"nc","ItemUsageText","nc:ItemUsageText",1,0,,,,"A manner or way in which an item is used.","nc","TextType","nc:TextType",,,
"nc","ItemValue","nc:ItemValue",1,0,,,,"An evaluation of the monetary worth of an item.","nc","ItemValueType","nc:ItemValueType",,,
"nc","ItemValueAmount","nc:ItemValueAmount",1,0,"estimated value, actual value, recent sale, appraised value",,,"A monetary value of an item.","nc","AmountType","nc:AmountType",,,
"nc","ItemValueAssigner","nc:ItemValueAssigner",1,0,,,,"An entity which assigns a value to an item.","nc","EntityType","nc:EntityType",,,
"nc","ItemValueAssigningMethodText","nc:ItemValueAssigningMethodText",1,0,,,,"A method used to assign a value to an item.","nc","TextType","nc:TextType",,,
"nc","ItemValueDate","nc:ItemValueDate",1,0,,,,"A date an item value takes effect.","nc","DateType","nc:DateType",,,
"nc","ItemValueDescriptionText","nc:ItemValueDescriptionText",1,0,,,,"A description of the monetary worth of an item.","nc","TextType","nc:TextType",,,
"nc","ItemValueTaxIncludedIndicator","nc:ItemValueTaxIncludedIndicator",1,0,,,,"True if taxes were included in the item value; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"nc","ItemVisibleID","nc:ItemVisibleID",1,0,,,"For a vehicle, this could include the plate number. For a boat, this could include the registration number visible on the outside of the hull. For aircraft, this could include the aircraft registration number visible on the tail or the rear of the fuselage.","An identifier of an item that is visible on the item itself.","niem-xsd","string","niem-xsd:string",,,
"nc","ItemWeightMeasure","nc:ItemWeightMeasure",1,0,,,,"A measurement of the weight of an item.","nc","WeightMeasureType","nc:WeightMeasureType",,,
"nc","ItemWidthMeasure","nc:ItemWidthMeasure",1,0,,,"Measurement from side to side.","A measurement of the width of an item.","nc","LengthMeasureType","nc:LengthMeasureType",,,
"it","Itinerary","it:Itinerary",1,0,,,,"","it","ItineraryType","it:ItineraryType",,,
"it","ItineraryArrivalDate","it:ItineraryArrivalDate",1,0,,,,"Date vessel arrives at itinerary port.","niem-xsd","dateTime","niem-xsd:dateTime",,,
"it","ItineraryDepartureDate","it:ItineraryDepartureDate",1,0,,,,"Date vessel departs at itinerary port.","niem-xsd","dateTime","niem-xsd:dateTime",,,
"it","ItineraryIdentification","it:ItineraryIdentification",1,0,"","","","Name of a single port of call or other location of the itinerary of a means of transport.","nc","IdentificationType","nc:IdentificationType",,,
"it","ItineraryLocationCategoryText","it:ItineraryLocationCategoryText",1,0,,,,"Type of the port of call or other location of the itinerary of the means of transport.","nc","TextType","nc:TextType",,,
"it","ItineraryName","it:ItineraryName",1,0,,,,"Name of a single port of call or other location of the itinerary of a means of transport.","nc","TextType","nc:TextType",,,
"nc","Jewelry","nc:Jewelry",1,0,,,,"An adornment made out of metals, gems, or imitations materials.","nc","JewelryType","nc:JewelryType",,,
"nc","JewelryCaratText","nc:JewelryCaratText",1,0,,,,"A measure in carats of the fineness of gold in a piece of jewelry.","nc","TextType","nc:TextType",,,
"nc","JewelryCategoryCode","nc:JewelryCategoryCode",1,0,,,,"A kind of jewelry.","fbi","JWTCodeType","fbi:JWTCodeType",,,
"nc","JewelryMetalText","nc:JewelryMetalText",1,0,,"gold, silver, platinum",,"A metal that makes up a part of a piece of jewelry.","nc","TextType","nc:TextType",,,
"nc","JewelryStone","nc:JewelryStone",1,0,,,,"A stone or gem from a piece of jewelry.","nc","JewelryStoneType","nc:JewelryStoneType",,,
"nc","JewelryStoneCaratText","nc:JewelryStoneCaratText",1,0,,,,"A measure in carats of the weight of a jewelry stone.","nc","TextType","nc:TextType",,,
"nc","JewelryStoneCategoryText","nc:JewelryStoneCategoryText",1,0,,,,"A kind of jewelry gem or imitation gem.","nc","TextType","nc:TextType",,,
"nc","JewelryStoneColorText","nc:JewelryStoneColorText",1,0,,,,"A color of jewelry stone.","nc","TextType","nc:TextType",,,
"nc","JewelryStoneCutText","nc:JewelryStoneCutText",1,0,,,,"A shape or cut of a jewelry stone or gem.","nc","TextType","nc:TextType",,,
"nc","JewelryStoneQuantity","nc:JewelryStoneQuantity",1,0,,,"This quantity is for the particular kind of stone described by JewelryStoneType, not necessarily the total number of stones on a piece of jewelry.","A count of the number of a kind of stone found on a piece of jewelry.","niem-xsd","nonNegativeInteger","niem-xsd:nonNegativeInteger",,,
"j","Judge","j:Judge",1,0,"","","","An official who hears and decides a case or who rules over a case proceeding.","j","JudicialOfficialType","j:JudicialOfficialType",,,
"j","JudgePanel","j:JudgePanel",1,0,,,,"Details about a group of federal or state appellate court judges needed to decide a case.","j","JudgePanelType","j:JudgePanelType",,,
"j","JudgePanelIdentification","j:JudgePanelIdentification",1,0,,,,"A unique identifier of a judge panel.","nc","IdentificationType","nc:IdentificationType",,,
"j","JudgePanelRequiredQuantity","j:JudgePanelRequiredQuantity",1,0,,,,"A number of panel judges required to make a decision","niem-xsd","nonNegativeInteger","niem-xsd:nonNegativeInteger",,,
"j","JudgePanelTotalQuantity","j:JudgePanelTotalQuantity",1,0,,,,"A total number of judges that sit on a judge&apos;s panel.","niem-xsd","nonNegativeInteger","niem-xsd:nonNegativeInteger",,,
"j","JudicialOfficial","j:JudicialOfficial",1,0,"judge, justice, clerk, attorney, court clerk","","May include, but not limited to: magistrate, all types of judges and justices, court clerks, and attorneys.","A person involved in a judicial area of government.","j","JudicialOfficialType","j:JudicialOfficialType",,,
"im","JudicialOfficialAugmentation","im:JudicialOfficialAugmentation",1,0,"","","","Additional information about a judicial official.","im","JudicialOfficialAugmentationType","im:JudicialOfficialAugmentationType",,,
"j","JudicialOfficialBarIdentification","j:JudicialOfficialBarIdentification",1,0,"","","Includes information about the issuing authority.","An identifier assigned to a judicial official after meeting the requirement to practice law in a region.","nc","IdentificationType","nc:IdentificationType",,,
"j","JudicialOfficialBarMembership","j:JudicialOfficialBarMembership",1,0,,,,"Details about a legal capacity in which a judicial official is able to practice law.","j","JudicialOfficialBarMembershipType","j:JudicialOfficialBarMembershipType",,,
"j","JudicialOfficialBarStatus","j:JudicialOfficialBarStatus",1,0,,,,"A status of a judicial officials bar membership.","nc","StatusType","nc:StatusType",,,
"j","JudicialOfficialCategoryText","j:JudicialOfficialCategoryText",1,0,"","Judge, Attorney, DA","","A kind of judicial official.","nc","TextType","nc:TextType",,,
"j","JudicialOfficialCourt","j:JudicialOfficialCourt",1,0,,,,"A court unit to which a judicial official is assigned.","j","CourtType","j:CourtType",,,
"im","JudicialOfficialDescriptionText","im:JudicialOfficialDescriptionText",1,0,,,,"A free form field with detailed description about the attorney.","nc","TextType","nc:TextType",,,
"j","JudicialOfficialFirm","j:JudicialOfficialFirm",1,0,,,,"An agency at which a judicial official works.","nc","OrganizationType","nc:OrganizationType",,,
"j","JudicialOfficialPanelIdentification","j:JudicialOfficialPanelIdentification",1,0,"judges panel","","","An identifier or name of a panel or group to which a judicial official is assigned.","nc","IdentificationType","nc:IdentificationType",,,
"j","JudicialOfficialRegistrationIdentification","j:JudicialOfficialRegistrationIdentification",1,0,,,,"An identifier assigned to a judicial official after registering within a state or region.","nc","IdentificationType","nc:IdentificationType",,,
"nc","Jurisdiction","nc:Jurisdiction",1,0,"","","","A geopolitical area in which an organization, person, or object has a specific range of authority.","nc","JurisdictionType","nc:JurisdictionType",,,
"j","JurisdictionAugmentation","j:JurisdictionAugmentation",1,0,"","","","Additional information about a jurisdiction.","j","JurisdictionAugmentationType","j:JurisdictionAugmentationType",,,
"j","JurisdictionDescriptionText","j:JurisdictionDescriptionText",1,0,,,,"A description of an area an organization or person has some kind of authoritative capacity or responsibility over.","nc","TextType","nc:TextType",,,
"j","JurisdictionDistrictIdentification","j:JurisdictionDistrictIdentification",1,0,,,,"A name or number of a district in a jurisdiction.","nc","IdentificationType","nc:IdentificationType",,,
"j","JurisdictionDistrictText","j:JurisdictionDistrictText",1,0,,,,"A district in a jurisdiction.","nc","TextType","nc:TextType",,,
"j","JurisdictionIdentification","j:JurisdictionIdentification",1,0,,,,"A name or number of a jurisdiction.","nc","IdentificationType","nc:IdentificationType",,,
"nc","JurisdictionIdentification","nc:JurisdictionIdentification",1,0,,,,"An identification of a jurisdiction.","nc","IdentificationType","nc:IdentificationType",,,
