"PropertyNamespacePrefix","PropertyName","QualifiedProperty","IsElement","IsAbstract","Keywords","ExampleContent","UsageInfo","Definition","TypeNamespacePrefix","TypeName","QualifiedType","SubstitutionGroupPropertyNamespacePrefix","SubstitutionGroupPropertyName","SubstitutionGroupQualifiedProperty"
"em","HandServiceCoverageStatusCode","em:HandServiceCoverageStatusCode",1,0,,,,"The availability of hand surgery services.","have","AvailabilityStatusCodeType","have:AvailabilityStatusCodeType",,,
"j","HazMatCargoReleaseCode","j:HazMatCargoReleaseCode",1,0,,,,"Release of hazardous materials from the cargo compartment.","mmucc_2","HazMatCargoReleaseCodeType","mmucc_2:HazMatCargoReleaseCodeType",,,
"j","HazMatPlacardDisplayedCode","j:HazMatPlacardDisplayedCode",1,0,,,,"Indication that a motor vehicle had a hazardous materials placard as required by federal/state regulations.","ansi_d20","HazMatCodeType","ansi_d20:HazMatCodeType",,,
"j","HazMatPlacardIndicationCode","j:HazMatPlacardIndicationCode",1,0,,,,"Indication that a motor vehicle had a hazardous materials placard as required by federal/state regulations.","ansi_d20","HazMatCodeType","ansi_d20:HazMatCodeType",,,
"j","HazMatPlacardNumberText","j:HazMatPlacardNumberText",1,0,,,,"4-digit placard number or name taken from the middle of the diamond or from the rectangular box.","u","TextType","u:TextType",,,
"j","HazMatPlacardSuffixText","j:HazMatPlacardSuffixText",1,0,,,,"1-digit placard number from bottom of diamond.","j","HazMatPlacardSuffixTextType","j:HazMatPlacardSuffixTextType",,,
"im","HearingRequestIndicator","im:HearingRequestIndicator",1,0,,,,"A field indicating if the arrested alien has requested for a court hearing","niem-xsd","boolean","niem-xsd:boolean",,,
"scr","HearingRequestIndicator","scr:HearingRequestIndicator",1,0,,,,"A field indicating if the person arrested has requested for a court hearing ","niem-xsd","boolean","niem-xsd:boolean",,,
"im","HearingRightsIndicator","im:HearingRightsIndicator",1,0,,,,"A flag indicating whether the alien requested a hearing before a judge.","niem-xsd","boolean","niem-xsd:boolean",,,
"c","Highway","c:Highway",1,0,,,,"Details about a major public road.","c","HighwayType","c:HighwayType",,,
"c","HighwayFullText","c:HighwayFullText",1,0,,,,"A complete reference to a highway.","u","TextType","u:TextType",,,
"c","HighwayID","c:HighwayID",1,0,,,,"An identifier of a highway, e.g., &quot;SR-78&quot;","u","IDType","u:IDType",,,
"c","HighwayName","c:HighwayName",1,0,,,,"A name of a highway, e.g., &quot;Stone Mountain Parkway&quot;","u","TextType","u:TextType",,,
"c","HighwayPositionText","c:HighwayPositionText",1,0,,,,"A designation of a specific place on a highway. Sometimes referred to as a mile marker, mile post, exit number.","u","TextType","u:TextType",,,
"j","HitAndRunCode","j:HitAndRunCode",1,0,,,,"Refers to cases where the vehicle, or the driver of the vehicle, in transport is a contact vehicle in the crash and departs the scene without stopping to render aid or report the crash.","mmucc_2","HitAndRunCodeType","mmucc_2:HitAndRunCodeType",,,
"c","HomeContactInformation","c:HomeContactInformation",1,0,,,,"Information on how to contact a person at their home residence.","c","ContactInformationType","c:ContactInformationType",,,
"em","HomeDispatch","em:HomeDispatch",1,0,,,,"The home dispatch the resource is assigned to","c","OrganizationType","c:OrganizationType",,,
"em","HomeUnit","em:HomeUnit",1,0,,,,"The home unit the resource is assigned to","c","OrganizationType","c:OrganizationType",,,
"em","Hospital","em:Hospital",1,0,,,,"The container element for reporting status of a hospital. ","em","HospitalType","em:HospitalType",,,
"em","HospitalBedCapacityStatus","em:HospitalBedCapacityStatus",1,0,,,,"The container of all of the elements related to the hospital bed capacity and status. ","em","HospitalBedCapacityStatusType","em:HospitalBedCapacityStatusType",,,
"em","HospitalFacilityStatus","em:HospitalFacilityStatus",1,0,,,,"The container of all of the elements related to the status of the facility  ","em","HospitalFacilityStatusType","em:HospitalFacilityStatusType",,,
"em","HospitalResourcesStatus","em:HospitalResourcesStatus",1,0,,,,"The container of all of the elements related to the operations of the facility  ","em","HospitalResourcesStatusType","em:HospitalResourcesStatusType",,,
"em","HospitalStatus","em:HospitalStatus",1,0,,,,"The top level container element for reporting status of any number of hospitals. ","em","HospitalStatusType","em:HospitalStatusType",,,
"im","ICEEmployee","im:ICEEmployee",1,0,,,,"An employee of the Department of Homeland Security (DHS), Immigration and Customs Enforcement (ICE).","im","ICEEmployeeType","im:ICEEmployeeType",,,
"im","ICEEmployeeAssistantUSAttorneyIndicator","im:ICEEmployeeAssistantUSAttorneyIndicator",1,0,,,,"True if the ICE employee is an Assistant United States Attorney; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"im","ICEEmployeeAttorneyIndicator","im:ICEEmployeeAttorneyIndicator",1,0,,,,"True if the ICE employee is an attorney; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"im","ICEEmployeeBadgeID","im:ICEEmployeeBadgeID",1,0,,,,"A field indicating the ICE employees badge or call number.","u","IDType","u:IDType",,,
"im","ICEEmployeeK9Indicator","im:ICEEmployeeK9Indicator",1,0,,,,"True if the ICE Employee is a K9; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"im","ICEEmployeePayGradeNumeric","im:ICEEmployeePayGradeNumeric",1,0,,,,"A field indicating the employees pay grade.","u","NumericType","u:NumericType",,,
"im","ICEEmployeePINID","im:ICEEmployeePINID",1,0,,,,"A field indicating the Personal Identification Number of the ICE Employee.","u","IDType","u:IDType",,,
"im","ICEEmployeeTitleText","im:ICEEmployeeTitleText",1,0,,,,"A field indicating the employees formal title or position.","u","TextType","u:TextType",,,
"im","ICEOfficer","im:ICEOfficer",1,0,,,,"A Department of Homeland Security (DHS), Immigration and Customs Enforcement (ICE) officer.","im","ICEOfficerType","im:ICEOfficerType",,,
"im","ICEOfficerCodeText","im:ICEOfficerCodeText",1,0,,,,"A code identifying a Department of Homeland Security (DHS), Immigration and Customs Enforcement (ICE) officer.","u","TextType","u:TextType",,,
"intel","ID","intel:ID",1,0,,,,"","intel","IDType","intel:IDType",,,
"j","ID","j:ID",1,0,,,,"An identifier of an entity.","j","IDType","j:IDType",,,
"u","ID","u:ID",1,0,,,,"A value that identifies an entity within the identifier domain.","u","TextType","u:TextType",,,
"intel","IDAugmentation","intel:IDAugmentation",1,0,,,,"An augmentation that applies to type nc:IdentificationType","intel","IDAugmentationType","intel:IDAugmentationType",,,
"j","IDAugmentation","j:IDAugmentation",1,0,,,,"An augmentation that applies to type nc:IdentificationType","j","IDAugmentationType","j:IDAugmentationType",,,
"u","IDCategoryAbstract","u:IDCategoryAbstract",1,1,,,,"",,,,,,
"u","IDCategoryDescriptionText","u:IDCategoryDescriptionText",1,0,,,,"A description of a type of identifier.","u","TextType","u:TextType",,,
"u","IDCategoryText","u:IDCategoryText",1,0,,,,"A type of identifier assigned.","u","TextType","u:TextType","u","IDCategoryAbstract","u:IDCategoryAbstract"
"u","IDEffectiveDate","u:IDEffectiveDate",1,0,,,,"A date an identifier becomes effective. This may or may not be the issue date.","u","DateType","u:DateType",,,
"c","Identity","c:Identity",1,0,,,,"","c","PersonType","c:PersonType",,,
"intel","Identity","intel:Identity",1,0,,,,"A description of a person.  This may or may not be authentic.","intel","PersonType","intel:PersonType",,,
"c","IdentityAssociation","c:IdentityAssociation",1,0,,,,"An association between a person and an identity.","c","IdentityAssociationType","c:IdentityAssociationType",,,
"intel","IdentityAssociation","intel:IdentityAssociation",1,0,,,,"An association relating a set of identities belonging to the same actual person to each other.","intel","IdentityAssociationType","intel:IdentityAssociationType",,,
"c","IdentityStolenIndicator","c:IdentityStolenIndicator",1,0,,,,"","niem-xsd","boolean","niem-xsd:boolean",,,
"u","IDExpirationDate","u:IDExpirationDate",1,0,,,,"A date an identifier is no longer valid.","u","DateType","u:DateType",,,
"u","IDIssuingAuthorityText","u:IDIssuingAuthorityText",1,0,,,,"A name, identifier, or code of an organization or person that has authority over an identifier.","u","TextType","u:TextType",,,
"intel","IDIssuingCountryCodeText","intel:IDIssuingCountryCodeText",1,0,,,,"GeoPolitical Entity from which this identification was issued.","u","TextType","u:TextType",,,
"intel","IDIssuingLocalityText","intel:IDIssuingLocalityText",1,0,,,,"Geographic Location from which this identification was issued.","u","TextType","u:TextType",,,
"intel","IDIssuingStateName","intel:IDIssuingStateName",1,0,,,,"A major administrative district or division of a country from which this identification was issued.","u","TextType","u:TextType",,,
"intel","IDJurisdictionFIPS10-4Code","intel:IDJurisdictionFIPS10-4Code",1,0,,,,"A FIPS 10-4 country code identifying the state or country, in which an identifier is unique.","fips_10-4","CountryCodeType","fips_10-4:CountryCodeType","u","IDJurisdictionValue","u:IDJurisdictionValue"
"intel","IDJurisdictionISO3166Alpha3Code","intel:IDJurisdictionISO3166Alpha3Code",1,0,,,,"An ISO 3166-1 country code identifying the state or country, in which an identifier is unique.","iso_3166","CountryAlpha3CodeType","iso_3166:CountryAlpha3CodeType","u","IDJurisdictionValue","u:IDJurisdictionValue"
"j","IDJurisdictionNCICLISCode","j:IDJurisdictionNCICLISCode",1,0,,,,"A code identifying an area or region, e.g., state or country, in which an identifier is unique.","ncic","LISCodeType","ncic:LISCodeType","u","IDJurisdictionValue","u:IDJurisdictionValue"
"j","IDJurisdictionNCICLSTACode","j:IDJurisdictionNCICLSTACode",1,0,,,,"A code identifying an area or region, e.g., state or country, in which an identifier is unique.","ncic","LSTACodeType","ncic:LSTACodeType","u","IDJurisdictionValue","u:IDJurisdictionValue"
"j","IDJurisdictionNCICRESCode","j:IDJurisdictionNCICRESCode",1,0,,,,"A code identifying an area or region, e.g., state or country, in which an identifier is unique.","ncic","RESCodeType","ncic:RESCodeType","u","IDJurisdictionValue","u:IDJurisdictionValue"
"u","IDJurisdictionText","u:IDJurisdictionText",1,0,,,,"An area or region, e.g., state or country, in which an identifier is unique.","u","TextType","u:TextType","u","IDJurisdictionValue","u:IDJurisdictionValue"
"u","IDJurisdictionValue","u:IDJurisdictionValue",1,1,,,,"A code identifying an area or region, e.g., state or country, in which an identifier is unique.",,,,,,
"c","IDObject","c:IDObject",1,0,,,,"Information that identifies an entity.","u","IDType","u:IDType",,,
"u","IDSourceText","u:IDSourceText",1,0,,,,"The locale or organization from which an identification originates.","u","TextType","u:TextType",,,
"u","IDStatus","u:IDStatus",1,0,,,,"A condition or state of an identifier, e.g., valid, expired.","u","StatusType","u:StatusType",,,
"gs","IFCXML","gs:IFCXML",1,0,,,,"Container for an ifcXML data exchange representing the architecture and engineering structure of a building.","gs","IFCXMLType","gs:IFCXMLType","gs","Geospatial","gs:Geospatial"
"j","Image","j:Image",1,0,,,,"A representation of an image.","j","ImageType","j:ImageType",,,
"scr","Image","scr:Image",1,0,,,,"A PERSON BIOMETRIC representing the visual descriptors of an image.","scr","ImageType","scr:ImageType","j","Image","j:Image"
"u","Image","u:Image",1,0,,,,"Details about a representation of an image encoded for XML.","u","ImageType","u:ImageType",,,
"j","ImageAugmentation","j:ImageAugmentation",1,0,,,,"An augmentation that applies to type u:ImageType","j","ImageAugmentationType","j:ImageAugmentationType",,,
"scr","ImageAugmentation","scr:ImageAugmentation",1,0,,,,,"scr","ImageAugmentationType","scr:ImageAugmentationType",,,
"j","ImageCategoryCode","j:ImageCategoryCode",1,0,,,,"A type of image that that has been taken, e.g., mug shot, fingerprint.","ncic","IMTCodeType","ncic:IMTCodeType",,,
"scr","ImageCodeText","scr:ImageCodeText",1,0,,,,"A code indicating the type of image (i.e., photo or fingerprint).","u","TextType","u:TextType",,,
"u","ImageCreatedOrganization","u:ImageCreatedOrganization",1,0,,,,"An organization that created an image.","u","OrganizationType","u:OrganizationType",,,
"j","ImageFacialText","j:ImageFacialText",1,0,,,,"A facial adornment or hair piece that appears in an image.","u","TextType","u:TextType",,,
"u","ImageHeightValue","u:ImageHeightValue",1,0,,,,"A height of image in pixel","niem-xsd","integer","niem-xsd:integer",,,
"scr","ImageHorizontalPixelQuality","scr:ImageHorizontalPixelQuality",1,0,,,,"The number of pixels in an image row in the horizontal direction","u","QuantityType","u:QuantityType",,,
"j","ImageJuvenileIndicator","j:ImageJuvenileIndicator",1,0,,,,"True if an image is of a juvenile; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"u","ImageLocation","u:ImageLocation",1,0,,,,"A physical location where an image is stored.","u","LocationType","u:LocationType",,,
"u","ImageOperator","u:ImageOperator",1,0,,,,"A person who took an image.","u","PersonType","u:PersonType",,,
"j","ImagePose","j:ImagePose",1,1,,,,"",,,,,,
"j","ImagePoseCode","j:ImagePoseCode",1,0,,,,"A code identifying an angle of a person&apos;s face in a photograph.","nonauth","ImagePoseCodeType","nonauth:ImagePoseCodeType","j","ImagePose","j:ImagePose"
"j","ImagePoseText","j:ImagePoseText",1,0,,,,"An angle of a person&apos;s face in a photograph.","u","TextType","u:TextType","j","ImagePose","j:ImagePose"
"scr","ImageVerticalPixelQuality","scr:ImageVerticalPixelQuality",1,0,,,,"The number of pixels in an image row in the vertical direction","u","QuantityType","u:QuantityType",,,
"u","ImageWidthValue","u:ImageWidthValue",1,0,,,,"A width of image in pixels","niem-xsd","integer","niem-xsd:integer",,,
"im","ImmigrationArrest","im:ImmigrationArrest",1,0,,,,"","im","ImmigrationArrestType","im:ImmigrationArrestType",,,
"im","ImmigrationStatus","im:ImmigrationStatus",1,0,,,,"","im","ImmigrationStatusType","im:ImmigrationStatusType",,,
"scr","ImmigrationStatus","scr:ImmigrationStatus",1,0,,,,"","scr","ImmigrationStatusType","scr:ImmigrationStatusType",,,
"scr","ImmigrationStatusAugmentation","scr:ImmigrationStatusAugmentation",1,0,,,,"","scr","ImmigrationStatusAugmentationType","scr:ImmigrationStatusAugmentationType",,,
"im","ImmigrationStatusCodeText","im:ImmigrationStatusCodeText",1,0,,,,"A code indicating the immigration status of an immigrant.","u","TextType","u:TextType",,,
