"TypeNamespacePrefix","TypeName","QualifiedType","PropertyNamespacePrefix","PropertyName","QualifiedProperty","MinOccurs","MaxOccurs","Definition","SequenceNumber"
"j","JudicialOfficialType","j:JudicialOfficialType","j","JudicialOfficialFirm","j:JudicialOfficialFirm","0","unbounded",,30
"j","JudicialOfficialType","j:JudicialOfficialType","j","JudicialOfficialPanelID","j:JudicialOfficialPanelID","0","unbounded",,40
"j","JudicialOfficialType","j:JudicialOfficialType","j","JudicialOfficialRegistrationID","j:JudicialOfficialRegistrationID","0","unbounded",,50
"j","JudicialOfficialType","j:JudicialOfficialType","j","JudicialOfficialCategoryText","j:JudicialOfficialCategoryText","0","unbounded",,60
"j","JurisdictionAugmentationType","j:JurisdictionAugmentationType","j","JurisdictionID","j:JurisdictionID","0","unbounded",,10
"j","JurisdictionAugmentationType","j:JurisdictionAugmentationType","j","JurisdictionDescriptionText","j:JurisdictionDescriptionText","0","unbounded",,20
"j","JurisdictionAugmentationType","j:JurisdictionAugmentationType","j","JurisdictionDistrictText","j:JurisdictionDistrictText","0","unbounded",,30
"j","JurisdictionAugmentationType","j:JurisdictionAugmentationType","j","JurisdictionRestrictionText","j:JurisdictionRestrictionText","0","unbounded",,40
"j","JurisdictionAugmentationType","j:JurisdictionAugmentationType","j","JurisdictionDistrictID","j:JurisdictionDistrictID","0","unbounded",,45
"j","JurisdictionAugmentationType","j:JurisdictionAugmentationType","j","JurisdictionText","j:JurisdictionText","0","unbounded",,50
"j","JurisdictionAugmentationType","j:JurisdictionAugmentationType","j","JurisdictionTitle","j:JurisdictionTitle","0","unbounded",,60
"j","JurisdictionType","j:JurisdictionType","j","JurisdictionAugmentation","j:JurisdictionAugmentation","0","unbounded",,10
"u","JurisdictionType","u:JurisdictionType","u","LocationCityName","u:LocationCityName","0","unbounded",,10
"u","JurisdictionType","u:JurisdictionType","u","LocationCountry","u:LocationCountry","0","unbounded",,20
"u","JurisdictionType","u:JurisdictionType","u","LocationCounty","u:LocationCounty","0","unbounded",,30
"u","JurisdictionType","u:JurisdictionType","u","LocationState","u:LocationState","0","unbounded",,40
"j","JurorType","j:JurorType","u","RoleOfPerson","u:RoleOfPerson","0","unbounded",,5
"j","JurorType","j:JurorType","j","JurorDismissedDate","j:JurorDismissedDate","0","unbounded",,10
"j","JurorType","j:JurorType","j","JurorDismissedIndicator","j:JurorDismissedIndicator","0","unbounded",,20
"j","JurorType","j:JurorType","j","JurorDismissedReasonText","j:JurorDismissedReasonText","0","unbounded",,30
"j","JurorType","j:JurorType","j","JurorForemanIndicator","j:JurorForemanIndicator","0","unbounded",,40
"j","JurorType","j:JurorType","j","JurorID","j:JurorID","0","unbounded",,50
"j","JurorType","j:JurorType","j","JurorPanelID","j:JurorPanelID","0","unbounded",,60
"j","JurorType","j:JurorType","j","JurorPrimaryIndicator","j:JurorPrimaryIndicator","0","unbounded",,70
"j","JusticeMetadataType","j:JusticeMetadataType","j","CriminalInformationIndicator","j:CriminalInformationIndicator","0","unbounded",,10
"j","JusticeMetadataType","j:JusticeMetadataType","j","IntelligenceInformationIndicator","j:IntelligenceInformationIndicator","0","unbounded",,20
"c","KitType","c:KitType","c","KitID","c:KitID","0","unbounded",,10
"c","KitType","c:KitType","c","KitCategoryText","c:KitCategoryText","0","unbounded",,20
"gs","LandmarkAddressPropertyType","gs:LandmarkAddressPropertyType","gs","AnyLandmarkAddress","gs:AnyLandmarkAddress","0","unbounded","A GML property type to encapsulate or references a NIEM LandmarkAddress. The Geography Markup Language (GML) specification uses property types and elements to encapsulate or reference GML class elements with identity.  This type allows NIEM LandmarkAddress elements to be referenced from GML conformant application schemas developed for use with NIEM.",550
"gs","LandmarkSiteAddressType","gs:LandmarkSiteAddressType","addr","LandmarkSiteAddress","addr:LandmarkSiteAddress","1","unbounded","An address that is both a thoroughfare (road, walkway, railroad, river) address and a landmark address.",580
"gs","LandXMLType","gs:LandXMLType","land","LandXML","land:LandXML","1","unbounded","A LandXML data structure containing civil engineering or land development geospatial features.  See:  FeatureType.",530
"u","LatitudeCoordinateType","u:LatitudeCoordinateType","u","LatitudeDegreeValue","u:LatitudeDegreeValue","0","unbounded",,10
"u","LatitudeCoordinateType","u:LatitudeCoordinateType","u","LatitudeMinuteValue","u:LatitudeMinuteValue","0","unbounded",,20
"u","LatitudeCoordinateType","u:LatitudeCoordinateType","u","LatitudeSecondValue","u:LatitudeSecondValue","0","unbounded",,30
"scr","LeadSourceType","scr:LeadSourceType","scr","LeadSourceCategoryCode","scr:LeadSourceCategoryCode","0","unbounded",,1950
"scr","LeadSourceType","scr:LeadSourceType","scr","LeadSourceCategoryDescriptionText","scr:LeadSourceCategoryDescriptionText","0","unbounded",,1960
"scr","LeadStatusType","scr:LeadStatusType","scr","LeadStatusCategoryCode","scr:LeadStatusCategoryCode","0","unbounded",,1970
"scr","LeadType","scr:LeadType","scr","LeadID","scr:LeadID","0","unbounded",,1980
"scr","LeadType","scr:LeadType","scr","LeadApprovalDate","scr:LeadApprovalDate","0","unbounded",,1990
"scr","LeadType","scr:LeadType","scr","LeadLockedIndicator","scr:LeadLockedIndicator","0","unbounded",,2000
"scr","LeadType","scr:LeadType","scr","LeadReceivedDate","scr:LeadReceivedDate","0","unbounded",,2010
"scr","LeadType","scr:LeadType","scr","LeadRecordedDate","scr:LeadRecordedDate","0","unbounded",,2020
"scr","LeadType","scr:LeadType","scr","LeadSource","scr:LeadSource","0","unbounded",,2030
"scr","LeadType","scr:LeadType","scr","LeadStatus","scr:LeadStatus","0","unbounded",,2040
"u","LengthMeasureType","u:LengthMeasureType","u","lengthUnitCode","u:lengthUnitCode","0","1",,10
"c","LesseeType","c:LesseeType","c","LesseeParty","c:LesseeParty","0","unbounded",,11
"c","LesseeType","c:LesseeType","c","LesseeJurisdictionAuthority","c:LesseeJurisdictionAuthority","0","unbounded",,20
"c","LesseeType","c:LesseeType","u","LocationCounty","u:LocationCounty","0","unbounded",,50
"c","LessorType","c:LessorType","c","LessorID","c:LessorID","0","unbounded",,10
"c","LessorType","c:LessorType","c","Lessor","c:Lessor","0","unbounded",,22
"c","LienHolderType","c:LienHolderType","c","LienHolder","c:LienHolder","0","unbounded",,12
"c","LienHolderType","c:LienHolderType","c","Lien","c:Lien","0","unbounded",,20
"c","LienType","c:LienType","c","LienAmount","c:LienAmount","0","unbounded",,10
"c","LienType","c:LienType","c","LienDate","c:LienDate","0","unbounded",,20
"c","LienType","c:LienType","c","LienReleaseDate","c:LienReleaseDate","0","unbounded",,40
"c","LienType","c:LienType","c","LienReleaseReason","c:LienReleaseReason","0","unbounded",,60
"c","LienType","c:LienType","c","LienTime","c:LienTime","0","unbounded",,70
"c","LienType","c:LienType","c","PropertyTitle","c:PropertyTitle","0","unbounded",,80
"gs","LineStringType","gs:LineStringType","gml","LineString","gml:LineString","1","unbounded","A geometric curve that consists of a single segment with linear interpolation.",110
"it","LoadingLocationType","it:LoadingLocationType","it","LocationID","it:LocationID","0","unbounded",,1810
"c","LocaleType","c:LocaleType","c","LocaleCensusBlockID","c:LocaleCensusBlockID","0","unbounded",,10
"c","LocaleType","c:LocaleType","c","LocaleCensusTractID","c:LocaleCensusTractID","0","unbounded",,20
"c","LocaleType","c:LocaleType","c","LocaleCommunityName","c:LocaleCommunityName","0","unbounded",,30
"c","LocaleType","c:LocaleType","c","LocaleDescriptionText","c:LocaleDescriptionText","0","unbounded",,40
"c","LocaleType","c:LocaleType","c","LocaleDistrictName","c:LocaleDistrictName","0","unbounded",,50
"c","LocaleType","c:LocaleType","c","LocaleEmergencyServicesCityName","c:LocaleEmergencyServicesCityName","0","unbounded",,60
"c","LocaleType","c:LocaleType","c","LocaleFireJurisdictionID","c:LocaleFireJurisdictionID","0","unbounded",,70
"c","LocaleType","c:LocaleType","c","LocaleJudicialDistrictCodeText","c:LocaleJudicialDistrictCodeText","0","unbounded",,80
"c","LocaleType","c:LocaleType","c","LocaleJudicialDistrictName","c:LocaleJudicialDistrictName","0","unbounded",,90
"c","LocaleType","c:LocaleType","c","LocaleNeighborhoodName","c:LocaleNeighborhoodName","0","unbounded",,100
"c","LocaleType","c:LocaleType","c","LocalePoliceBeatText","c:LocalePoliceBeatText","0","unbounded",,110
"c","LocaleType","c:LocaleType","c","LocalePoliceGridText","c:LocalePoliceGridText","0","unbounded",,120
"c","LocaleType","c:LocaleType","c","LocalePoliceJurisdictionID","c:LocalePoliceJurisdictionID","0","unbounded",,130
"c","LocaleType","c:LocaleType","c","LocaleRegionName","c:LocaleRegionName","0","unbounded",,140
"c","LocaleType","c:LocaleType","c","LocaleSubdivisionName","c:LocaleSubdivisionName","0","unbounded",,150
"c","LocaleType","c:LocaleType","c","LocaleZoneName","c:LocaleZoneName","0","unbounded",,160
"scr","LocationAssociationType","scr:LocationAssociationType","scr","PrimaryLocation","scr:PrimaryLocation","0","unbounded",,2050
"scr","LocationAssociationType","scr:LocationAssociationType","scr","SecondaryLocation","scr:SecondaryLocation","0","unbounded",,2060
"im","LocationAugmentationType","im:LocationAugmentationType","im","LocationNearestLargeCityName","im:LocationNearestLargeCityName","0","unbounded",,10
"im","LocationAugmentationType","im:LocationAugmentationType","im","LocationID","im:LocationID","0","unbounded",,20
"im","LocationAugmentationType","im:LocationAugmentationType","im","BeginDate","im:BeginDate","0","unbounded",,30
"im","LocationAugmentationType","im:LocationAugmentationType","im","EndDate","im:EndDate","0","unbounded",,40
"em","LocationAugmentationType","em:LocationAugmentationType","em","LocationAltitudeMeasure","em:LocationAltitudeMeasure","0","unbounded",,470
"em","LocationAugmentationType","em:LocationAugmentationType","em","LocationDepthMeasure","em:LocationDepthMeasure","0","unbounded",,480
"c","LocationContactInformationAssociationType","c:LocationContactInformationAssociationType","u","Location","u:Location","0","unbounded",,1230
"c","LocationContactInformationAssociationType","c:LocationContactInformationAssociationType","u","ContactInformation","u:ContactInformation","0","unbounded",,1240
"scr","LocationElementClassificationType","scr:LocationElementClassificationType","scr","LocationElementCategoryCode","scr:LocationElementCategoryCode","0","unbounded",,2070
"scr","LocationElementClassificationType","scr:LocationElementClassificationType","scr","LocationElementCategoryDescriptionText","scr:LocationElementCategoryDescriptionText","0","unbounded",,2080
"scr","LocationElementType","scr:LocationElementType","scr","LocationElementID","scr:LocationElementID","0","unbounded",,2090
"scr","LocationElementType","scr:LocationElementType","scr","LocationElementClassification","scr:LocationElementClassification","0","unbounded",,2100
"c","LocationOrganizationAssociationType","c:LocationOrganizationAssociationType","u","Location","u:Location","0","unbounded",,1250
"c","LocationOrganizationAssociationType","c:LocationOrganizationAssociationType","u","Organization","u:Organization","0","unbounded",,1260
"scr","LocationOrganizationAssociationType","scr:LocationOrganizationAssociationType","scr","OrganizationLocationAssociationAugmentation","scr:OrganizationLocationAssociationAugmentation","0","unbounded",,2110
"gs","LocationPropertyType","gs:LocationPropertyType","gs","Location","gs:Location","0","unbounded","A GML property type to encapsulate or reference a NIEM Location. The Geography Markup Language (GML) specification uses property types and elements to encapsulate or reference GML class elements with identity.  This type allows NIEM Location elements to be referenced from GML conformant application schemas developed for use with NIEM.",20
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayStructureID","j:RoadwayStructureID","0","unbounded",,70
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayInclinationNumber","j:RoadwayInclinationNumber","0","unbounded",,80
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayIntersectionAnnualAverageDailyTraffic","j:RoadwayIntersectionAnnualAverageDailyTraffic","0","unbounded",,90
"j","LocationRoadwayType","j:LocationRoadwayType","j","IntersectionCategoryCode","j:IntersectionCategoryCode","0","unbounded",,940
"j","LocationRoadwayType","j:LocationRoadwayType","j","TrafficwayDescriptionCode","j:TrafficwayDescriptionCode","0","unbounded",,950
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayTotalLanesQuantity","j:RoadwayTotalLanesQuantity","0","unbounded",,960
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayHorizontalAlignmentCode","j:RoadwayHorizontalAlignmentCode","0","unbounded",,970
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayGradeCode","j:RoadwayGradeCode","0","unbounded",,980
"j","LocationRoadwayType","j:LocationRoadwayType","j","BridgeStructure","j:BridgeStructure","0","unbounded",,990
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayCurveApplicableIndicator","j:RoadwayCurveApplicableIndicator","0","unbounded",,1000
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayCurveRadiusLengthMeasure","j:RoadwayCurveRadiusLengthMeasure","0","unbounded",,1010
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayCurveLengthMeasure","j:RoadwayCurveLengthMeasure","0","unbounded",,1020
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayCurveSuperelevationMeasure","j:RoadwayCurveSuperelevationMeasure","0","unbounded",,1030
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayGradeSlopePercentage","j:RoadwayGradeSlopePercentage","0","unbounded",,1040
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayNationalHighwayPartCode","j:RoadwayNationalHighwayPartCode","0","unbounded",,1050
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayFunctionalClassCode","j:RoadwayFunctionalClassCode","0","unbounded",,1060
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayAnnualAverageDailyTraffic","j:RoadwayAnnualAverageDailyTraffic","0","unbounded",,1070
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayLaneWidthMeasure","j:RoadwayLaneWidthMeasure","0","unbounded",,1080
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayShoulderWidthMeasure","j:RoadwayShoulderWidthMeasure","0","unbounded",,1090
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayMedianWidthMeasure","j:RoadwayMedianWidthMeasure","0","unbounded",,1100
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayAccessControlCode","j:RoadwayAccessControlCode","0","unbounded",,1110
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayRailwayCrossingID","j:RoadwayRailwayCrossingID","0","unbounded",,1120
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayLightingCode","j:RoadwayLightingCode","0","unbounded",,1130
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayPavementLongitudinalMarkingFunctionColorCode","j:RoadwayPavementLongitudinalMarkingFunctionColorCode","0","unbounded",,1140
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayPavementLongitudinalMarkingMaterialCode","j:RoadwayPavementLongitudinalMarkingMaterialCode","0","unbounded",,1150
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayBikewayCode","j:RoadwayBikewayCode","0","unbounded",,1160
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayDelineatorPresenceCode","j:RoadwayDelineatorPresenceCode","0","unbounded",,1170
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayIntersectionTrafficControlCategoryCode","j:RoadwayIntersectionTrafficControlCategoryCode","0","unbounded",,1180
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayMainlineLanesNumberCode","j:RoadwayMainlineLanesNumberCode","0","unbounded",,1190
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwaySideRoadLanesNumberCode","j:RoadwaySideRoadLanesNumberCode","0","unbounded",,1200
"j","LocationRoadwayType","j:LocationRoadwayType","j","RoadwayIntersectionAverageAnnualDailyEnteringTrafficQuantity","j:RoadwayIntersectionAverageAnnualDailyEnteringTrafficQuantity","0","unbounded",,1210
"im","LocationType","im:LocationType","im","LocationAugmentation","im:LocationAugmentation","0","unbounded",,10
"em","LocationType","em:LocationType","em","LocationAugmentation","em:LocationAugmentation","0","unbounded",,10
"scr","LocationType","scr:LocationType","scr","LocationID","scr:LocationID","0","unbounded",,10
